,Lat,Lon,City,Operator,Date
533,39.2884,-76.6094,"Baltimore, MD",Lime,2021-05-17
534,39.2884,-76.6094,"Baltimore, MD",Lime,2021-05-17
535,39.2888,-76.6095,"Baltimore, MD",Lime,2021-05-17
536,39.2884,-76.6095,"Baltimore, MD",Lime,2021-05-17
537,39.2895,-76.6097,"Baltimore, MD",Lime,2021-05-17
538,39.2866,-76.6098,"Baltimore, MD",Lime,2021-05-17
539,39.291,-76.61,"Baltimore, MD",Lime,2021-05-17
540,39.3038,-76.6103,"Baltimore, MD",Lime,2021-05-17
541,39.2893,-76.6109,"Baltimore, MD",Lime,2021-05-17
542,39.2889,-76.611,"Baltimore, MD",Lime,2021-05-17
543,39.2893,-76.611,"Baltimore, MD",Lime,2021-05-17
544,39.2889,-76.611,"Baltimore, MD",Lime,2021-05-17
545,39.2887,-76.6111,"Baltimore, MD",Lime,2021-05-17
546,39.2903,-76.6112,"Baltimore, MD",Lime,2021-05-17
547,39.2917,-76.6116,"Baltimore, MD",Lime,2021-05-17
548,39.2862,-76.6118,"Baltimore, MD",Lime,2021-05-17
549,39.2864,-76.6118,"Baltimore, MD",Lime,2021-05-17
550,39.2907,-76.6119,"Baltimore, MD",Lime,2021-05-17
551,39.2864,-76.6119,"Baltimore, MD",Lime,2021-05-17
552,39.2864,-76.612,"Baltimore, MD",Lime,2021-05-17
553,39.2853,-76.612,"Baltimore, MD",Lime,2021-05-17
554,39.2862,-76.612,"Baltimore, MD",Lime,2021-05-17
555,39.2865,-76.6121,"Baltimore, MD",Lime,2021-05-17
556,39.2866,-76.6121,"Baltimore, MD",Lime,2021-05-17
557,39.2864,-76.6121,"Baltimore, MD",Lime,2021-05-17
558,39.2866,-76.6121,"Baltimore, MD",Lime,2021-05-17
559,39.2865,-76.6123,"Baltimore, MD",Lime,2021-05-17
560,39.2899,-76.6124,"Baltimore, MD",Lime,2021-05-17
561,39.2954,-76.6124,"Baltimore, MD",Lime,2021-05-17
562,39.2866,-76.6125,"Baltimore, MD",Lime,2021-05-17
563,39.2919,-76.6125,"Baltimore, MD",Lime,2021-05-17
564,39.2902,-76.6126,"Baltimore, MD",Lime,2021-05-17
565,39.2837,-76.6126,"Baltimore, MD",Lime,2021-05-17
566,39.2836,-76.6126,"Baltimore, MD",Lime,2021-05-17
567,39.2893,-76.6126,"Baltimore, MD",Lime,2021-05-17
568,39.2924,-76.6126,"Baltimore, MD",Lime,2021-05-17
569,39.2877,-76.6127,"Baltimore, MD",Lime,2021-05-17
570,39.2842,-76.6128,"Baltimore, MD",Lime,2021-05-17
571,39.2843,-76.6129,"Baltimore, MD",Lime,2021-05-17
572,39.2887,-76.6129,"Baltimore, MD",Lime,2021-05-17
573,39.2841,-76.613,"Baltimore, MD",Lime,2021-05-17
574,39.2951,-76.613,"Baltimore, MD",Lime,2021-05-17
575,39.29,-76.6132,"Baltimore, MD",Lime,2021-05-17
576,39.2924,-76.6133,"Baltimore, MD",Lime,2021-05-17
577,39.2943,-76.6137,"Baltimore, MD",Lime,2021-05-17
578,39.2912,-76.6137,"Baltimore, MD",Lime,2021-05-17
579,39.2864,-76.6137,"Baltimore, MD",Lime,2021-05-17
580,39.2821,-76.614,"Baltimore, MD",Lime,2021-05-17
581,39.2824,-76.6141,"Baltimore, MD",Lime,2021-05-17
582,39.2904,-76.6141,"Baltimore, MD",Lime,2021-05-17
583,39.2943,-76.6141,"Baltimore, MD",Lime,2021-05-17
584,39.2824,-76.6141,"Baltimore, MD",Lime,2021-05-17
585,39.2823,-76.6146,"Baltimore, MD",Lime,2021-05-17
586,39.2909,-76.6146,"Baltimore, MD",Lime,2021-05-17
587,39.2908,-76.6147,"Baltimore, MD",Lime,2021-05-17
588,39.2823,-76.6147,"Baltimore, MD",Lime,2021-05-17
589,39.2857,-76.6148,"Baltimore, MD",Lime,2021-05-17
590,39.2857,-76.6148,"Baltimore, MD",Lime,2021-05-17
591,39.2895,-76.6149,"Baltimore, MD",Lime,2021-05-17
592,39.2824,-76.6149,"Baltimore, MD",Lime,2021-05-17
593,39.2907,-76.6151,"Baltimore, MD",Lime,2021-05-17
594,39.2867,-76.6152,"Baltimore, MD",Lime,2021-05-17
595,39.2854,-76.6153,"Baltimore, MD",Lime,2021-05-17
596,39.2858,-76.6153,"Baltimore, MD",Lime,2021-05-17
597,39.2911,-76.6154,"Baltimore, MD",Lime,2021-05-17
598,39.2929,-76.6154,"Baltimore, MD",Lime,2021-05-17
599,39.2869,-76.6159,"Baltimore, MD",Lime,2021-05-17
600,39.291,-76.6161,"Baltimore, MD",Lime,2021-05-17
601,39.2868,-76.6165,"Baltimore, MD",Lime,2021-05-17
602,39.2858,-76.6168,"Baltimore, MD",Lime,2021-05-17
603,39.291,-76.6168,"Baltimore, MD",Lime,2021-05-17
604,39.2949,-76.617,"Baltimore, MD",Lime,2021-05-17
605,39.2922,-76.617,"Baltimore, MD",Lime,2021-05-17
606,39.2921,-76.6171,"Baltimore, MD",Lime,2021-05-17
607,39.2838,-76.6178,"Baltimore, MD",Lime,2021-05-17
608,39.2911,-76.6183,"Baltimore, MD",Lime,2021-05-17
609,39.2952,-76.6185,"Baltimore, MD",Lime,2021-05-17
610,39.3027,-76.6186,"Baltimore, MD",Lime,2021-05-17
611,39.2908,-76.619,"Baltimore, MD",Lime,2021-05-17
612,39.2898,-76.6197,"Baltimore, MD",Lime,2021-05-17
613,39.2891,-76.6197,"Baltimore, MD",Lime,2021-05-17
614,39.2853,-76.6207,"Baltimore, MD",Lime,2021-05-17
615,39.2878,-76.6209,"Baltimore, MD",Lime,2021-05-17
616,39.2866,-76.6209,"Baltimore, MD",Lime,2021-05-17
617,39.2857,-76.621,"Baltimore, MD",Lime,2021-05-17
618,39.293,-76.6212,"Baltimore, MD",Lime,2021-05-17
619,39.2929,-76.6212,"Baltimore, MD",Lime,2021-05-17
620,39.2875,-76.6221,"Baltimore, MD",Lime,2021-05-17
621,39.2904,-76.6223,"Baltimore, MD",Lime,2021-05-17
622,39.2936,-76.6225,"Baltimore, MD",Lime,2021-05-17
623,39.3041,-76.6233,"Baltimore, MD",Lime,2021-05-17
624,39.2876,-76.6236,"Baltimore, MD",Lime,2021-05-17
625,39.2891,-76.6238,"Baltimore, MD",Lime,2021-05-17
626,39.2833,-76.6247,"Baltimore, MD",Lime,2021-05-17
627,39.2835,-76.6249,"Baltimore, MD",Lime,2021-05-17
628,39.2843,-76.6298,"Baltimore, MD",Lime,2021-05-17
629,39.3315,-76.6313,"Baltimore, MD",Lime,2021-05-17
630,39.3327,-76.6329,"Baltimore, MD",Lime,2021-05-17
631,39.331,-76.6343,"Baltimore, MD",Lime,2021-05-17
632,39.2796,-76.6409,"Baltimore, MD",Lime,2021-05-17
633,39.3792,-76.6418,"Baltimore, MD",Lime,2021-05-17
634,39.3791,-76.6419,"Baltimore, MD",Lime,2021-05-17
635,39.321,-76.6449,"Baltimore, MD",Lime,2021-05-17
636,39.3004,-76.6252,"Baltimore, MD",Lime,2021-05-17
637,39.2778,-76.6252,"Baltimore, MD",Lime,2021-05-17
638,39.2891,-76.6254,"Baltimore, MD",Lime,2021-05-17
639,39.3072,-76.6256,"Baltimore, MD",Lime,2021-05-17
640,39.2861,-76.6256,"Baltimore, MD",Lime,2021-05-17
641,39.2819,-76.6272,"Baltimore, MD",Lime,2021-05-17
642,39.2781,-76.6281,"Baltimore, MD",Lime,2021-05-17
643,39.3079,-76.6281,"Baltimore, MD",Lime,2021-05-17
644,39.283,-76.6282,"Baltimore, MD",Lime,2021-05-17
645,39.29,-76.6285,"Baltimore, MD",Lime,2021-05-17
646,39.2885,-76.6286,"Baltimore, MD",Lime,2021-05-17
647,39.3364,-76.6295,"Baltimore, MD",Lime,2021-05-17
648,39.2842,-76.6297,"Baltimore, MD",Lime,2021-05-17
649,39.2843,-76.6297,"Baltimore, MD",Lime,2021-05-17
650,39.2842,-76.6297,"Baltimore, MD",Lime,2021-05-17
651,39.2842,-76.6297,"Baltimore, MD",Lime,2021-05-17
652,39.2841,-76.6297,"Baltimore, MD",Lime,2021-05-17
653,39.2882,-76.63,"Baltimore, MD",Lime,2021-05-17
654,39.2902,-76.6302,"Baltimore, MD",Lime,2021-05-17
655,39.2842,-76.6303,"Baltimore, MD",Lime,2021-05-17
656,39.2843,-76.6303,"Baltimore, MD",Lime,2021-05-17
657,39.2843,-76.6303,"Baltimore, MD",Lime,2021-05-17
658,39.2843,-76.6303,"Baltimore, MD",Lime,2021-05-17
659,39.3351,-76.6303,"Baltimore, MD",Lime,2021-05-17
660,39.2842,-76.6303,"Baltimore, MD",Lime,2021-05-17
661,39.2843,-76.6304,"Baltimore, MD",Lime,2021-05-17
662,39.3351,-76.6304,"Baltimore, MD",Lime,2021-05-17
663,39.2843,-76.6304,"Baltimore, MD",Lime,2021-05-17
664,39.2843,-76.6304,"Baltimore, MD",Lime,2021-05-17
665,39.2829,-76.6305,"Baltimore, MD",Lime,2021-05-17
666,39.3314,-76.6313,"Baltimore, MD",Lime,2021-05-17
667,39.3315,-76.6313,"Baltimore, MD",Lime,2021-05-17
668,39.3315,-76.6313,"Baltimore, MD",Lime,2021-05-17
669,39.3314,-76.6313,"Baltimore, MD",Lime,2021-05-17
670,39.2916,-76.6315,"Baltimore, MD",Lime,2021-05-17
671,39.283,-76.6315,"Baltimore, MD",Lime,2021-05-17
672,39.2915,-76.6322,"Baltimore, MD",Lime,2021-05-17
673,39.3311,-76.6323,"Baltimore, MD",Lime,2021-05-17
674,39.3311,-76.6323,"Baltimore, MD",Lime,2021-05-17
675,39.283,-76.6334,"Baltimore, MD",Lime,2021-05-17
676,39.3197,-76.6335,"Baltimore, MD",Lime,2021-05-17
677,39.331,-76.6343,"Baltimore, MD",Lime,2021-05-17
678,39.331,-76.6343,"Baltimore, MD",Lime,2021-05-17
679,39.3311,-76.6344,"Baltimore, MD",Lime,2021-05-17
680,39.2823,-76.635,"Baltimore, MD",Lime,2021-05-17
681,39.3142,-76.635,"Baltimore, MD",Lime,2021-05-17
682,39.2931,-76.6354,"Baltimore, MD",Lime,2021-05-17
683,39.346,-76.6358,"Baltimore, MD",Lime,2021-05-17
684,39.2887,-76.6384,"Baltimore, MD",Lime,2021-05-17
685,39.3327,-76.6386,"Baltimore, MD",Lime,2021-05-17
686,39.3362,-76.6389,"Baltimore, MD",Lime,2021-05-17
687,39.342,-76.6392,"Baltimore, MD",Lime,2021-05-17
688,39.2758,-76.6398,"Baltimore, MD",Lime,2021-05-17
689,39.2821,-76.6406,"Baltimore, MD",Lime,2021-05-17
690,39.3323,-76.6408,"Baltimore, MD",Lime,2021-05-17
691,39.3033,-76.6413,"Baltimore, MD",Lime,2021-05-17
692,39.3356,-76.6429,"Baltimore, MD",Lime,2021-05-17
693,39.3105,-76.6429,"Baltimore, MD",Lime,2021-05-17
694,39.3105,-76.6429,"Baltimore, MD",Lime,2021-05-17
695,39.3105,-76.6429,"Baltimore, MD",Lime,2021-05-17
696,39.3104,-76.643,"Baltimore, MD",Lime,2021-05-17
697,39.3416,-76.6434,"Baltimore, MD",Lime,2021-05-17
698,39.3441,-76.644,"Baltimore, MD",Lime,2021-05-17
699,39.2843,-76.6444,"Baltimore, MD",Lime,2021-05-17
700,39.3331,-76.647,"Baltimore, MD",Lime,2021-05-17
701,39.3443,-76.6479,"Baltimore, MD",Lime,2021-05-17
702,39.2843,-76.6485,"Baltimore, MD",Lime,2021-05-17
703,39.2842,-76.6486,"Baltimore, MD",Lime,2021-05-17
704,39.3728,-76.6495,"Baltimore, MD",Lime,2021-05-17
705,39.3728,-76.6495,"Baltimore, MD",Lime,2021-05-17
706,39.2938,-76.6505,"Baltimore, MD",Lime,2021-05-17
707,39.2926,-76.6518,"Baltimore, MD",Lime,2021-05-17
708,39.2934,-76.652,"Baltimore, MD",Lime,2021-05-17
709,39.2933,-76.652,"Baltimore, MD",Lime,2021-05-17
710,39.2934,-76.652,"Baltimore, MD",Lime,2021-05-17
711,39.2934,-76.652,"Baltimore, MD",Lime,2021-05-17
712,39.2933,-76.6521,"Baltimore, MD",Lime,2021-05-17
713,39.2969,-76.6544,"Baltimore, MD",Lime,2021-05-17
714,39.3141,-76.6544,"Baltimore, MD",Lime,2021-05-17
715,39.3406,-76.6583,"Baltimore, MD",Lime,2021-05-17
716,39.3407,-76.6584,"Baltimore, MD",Lime,2021-05-17
717,39.3307,-76.6605,"Baltimore, MD",Lime,2021-05-17
718,39.3434,-76.6624,"Baltimore, MD",Lime,2021-05-17
719,39.3336,-76.6647,"Baltimore, MD",Lime,2021-05-17
720,39.3326,-76.667,"Baltimore, MD",Lime,2021-05-17
721,39.3344,-76.6725,"Baltimore, MD",Lime,2021-05-17
722,39.369,-76.6727,"Baltimore, MD",Lime,2021-05-17
723,39.306,-76.6728,"Baltimore, MD",Lime,2021-05-17
724,39.3366,-76.6732,"Baltimore, MD",Lime,2021-05-17
725,39.3363,-76.6732,"Baltimore, MD",Lime,2021-05-17
726,39.3367,-76.6734,"Baltimore, MD",Lime,2021-05-17
727,39.3158,-76.6746,"Baltimore, MD",Lime,2021-05-17
728,39.3332,-76.6753,"Baltimore, MD",Lime,2021-05-17
729,39.3232,-76.682,"Baltimore, MD",Lime,2021-05-17
730,39.269,-76.6001,"Baltimore, MD",Lime,2021-05-17
731,39.2724,-76.6012,"Baltimore, MD",Lime,2021-05-17
732,39.2743,-76.6012,"Baltimore, MD",Lime,2021-05-17
733,39.2749,-76.6022,"Baltimore, MD",Lime,2021-05-17
734,39.2396,-76.6029,"Baltimore, MD",Lime,2021-05-17
735,39.2709,-76.6031,"Baltimore, MD",Lime,2021-05-17
736,39.2745,-76.6038,"Baltimore, MD",Lime,2021-05-17
737,39.2306,-76.6052,"Baltimore, MD",Lime,2021-05-17
738,39.2233,-76.6057,"Baltimore, MD",Lime,2021-05-17
739,39.2728,-76.6082,"Baltimore, MD",Lime,2021-05-17
740,39.2728,-76.6083,"Baltimore, MD",Lime,2021-05-17
741,39.2695,-76.6085,"Baltimore, MD",Lime,2021-05-17
742,39.2739,-76.6085,"Baltimore, MD",Lime,2021-05-17
743,39.2739,-76.6085,"Baltimore, MD",Lime,2021-05-17
744,39.2729,-76.61,"Baltimore, MD",Lime,2021-05-17
745,39.2727,-76.6101,"Baltimore, MD",Lime,2021-05-17
746,39.2685,-76.6107,"Baltimore, MD",Lime,2021-05-17
747,39.2719,-76.6107,"Baltimore, MD",Lime,2021-05-17
748,39.2696,-76.6107,"Baltimore, MD",Lime,2021-05-17
749,39.272,-76.6108,"Baltimore, MD",Lime,2021-05-17
750,39.2733,-76.6109,"Baltimore, MD",Lime,2021-05-17
751,39.2733,-76.6109,"Baltimore, MD",Lime,2021-05-17
752,39.2349,-76.611,"Baltimore, MD",Lime,2021-05-17
753,39.2742,-76.6123,"Baltimore, MD",Lime,2021-05-17
754,39.2695,-76.6123,"Baltimore, MD",Lime,2021-05-17
755,39.2744,-76.6124,"Baltimore, MD",Lime,2021-05-17
756,39.2506,-76.6124,"Baltimore, MD",Lime,2021-05-17
757,39.274,-76.6134,"Baltimore, MD",Lime,2021-05-17
758,39.2609,-76.6145,"Baltimore, MD",Lime,2021-05-17
759,39.2649,-76.615,"Baltimore, MD",Lime,2021-05-17
760,39.2708,-76.6152,"Baltimore, MD",Lime,2021-05-17
761,39.263,-76.6153,"Baltimore, MD",Lime,2021-05-17
762,39.2748,-76.6156,"Baltimore, MD",Lime,2021-05-17
763,39.2712,-76.6166,"Baltimore, MD",Lime,2021-05-17
764,39.2537,-76.623,"Baltimore, MD",Lime,2021-05-17
765,39.2424,-76.6247,"Baltimore, MD",Lime,2021-05-17
766,39.2479,-76.629,"Baltimore, MD",Lime,2021-05-17
767,39.2569,-76.6341,"Baltimore, MD",Lime,2021-05-17
768,39.2558,-76.6343,"Baltimore, MD",Lime,2021-05-17
769,39.2548,-76.6343,"Baltimore, MD",Lime,2021-05-17
770,39.2558,-76.6343,"Baltimore, MD",Lime,2021-05-17
771,39.2643,-76.6359,"Baltimore, MD",Lime,2021-05-17
772,39.2754,-76.64,"Baltimore, MD",Lime,2021-05-17
773,39.2753,-76.6417,"Baltimore, MD",Lime,2021-05-17
774,39.2604,-76.6452,"Baltimore, MD",Lime,2021-05-17
775,39.2675,-76.6511,"Baltimore, MD",Lime,2021-05-17
776,39.2687,-76.6525,"Baltimore, MD",Lime,2021-05-17
777,39.0387,-76.6739,"Baltimore, MD",Lime,2021-05-17
778,39.328,-76.6825,"Baltimore, MD",Lime,2021-05-17
779,39.3529,-76.685,"Baltimore, MD",Lime,2021-05-17
780,39.3019,-76.6858,"Baltimore, MD",Lime,2021-05-17
781,39.3502,-76.6861,"Baltimore, MD",Lime,2021-05-17
782,39.3711,-76.6874,"Baltimore, MD",Lime,2021-05-17
783,39.3616,-76.6877,"Baltimore, MD",Lime,2021-05-17
784,39.3529,-76.6881,"Baltimore, MD",Lime,2021-05-17
785,39.3621,-76.689,"Baltimore, MD",Lime,2021-05-17
786,39.3487,-76.69,"Baltimore, MD",Lime,2021-05-17
787,39.3538,-76.69,"Baltimore, MD",Lime,2021-05-17
788,39.3452,-76.6932,"Baltimore, MD",Lime,2021-05-17
789,39.3366,-76.6933,"Baltimore, MD",Lime,2021-05-17
790,39.3408,-76.6944,"Baltimore, MD",Lime,2021-05-17
791,39.3439,-76.6948,"Baltimore, MD",Lime,2021-05-17
792,39.3612,-76.6972,"Baltimore, MD",Lime,2021-05-17
793,39.3408,-76.6983,"Baltimore, MD",Lime,2021-05-17
794,39.354,-76.6988,"Baltimore, MD",Lime,2021-05-17
795,39.3644,-76.702,"Baltimore, MD",Lime,2021-05-17
796,39.3478,-76.7044,"Baltimore, MD",Lime,2021-05-17
797,39.3296,-76.7079,"Baltimore, MD",Lime,2021-05-17
798,39.3502,-76.7194,"Baltimore, MD",Lime,2021-05-17
799,39.4394,-76.7937,"Baltimore, MD",Lime,2021-05-17
